X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,phone,physical-address,email,url,defining-hours,activities,scope-of-service,notes,nature-of-facility
44.9205136,31.983458,http://www.openstreetmap.org/node/4676678891,tides.broker.remainder,OpenStreetMap¶n4676678891,شارع الاطباء,29.41%,3228d551dacd41b4a5c4bff26704e512,2017/02/09 14:31:26+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3814094,32.0205453,http://www.openstreetmap.org/node/4418875991,crockery.swept.coining,OpenStreetMap¶n4418875991,شارع الكوفة,29.41%,9bb9700ea56a4dc9b34373a9e409ec6e,2016/09/26 12:04:07+00,OpenStreetMap,2,clinic,,,,,,,,,
45.4656179,35.5491406,http://www.openstreetmap.org/node/4438154389,king.duplicate.devotion,OpenStreetMap¶n4438154389,"شاری پزیشکی فاروق, Faruq Medical City",29.41%,0580113487844cae8e6e2cd8ba248617,2016/10/08 19:28:09+00,OpenStreetMap,2,clinic,,,,,,,,,
44.334809,33.2986988,http://www.openstreetmap.org/node/4579787907,spoon.fellow.cigar,OpenStreetMap¶n4579787907,"شرحبيل بن حسنة, sharhabeel bin hasna",29.41%,e04761c1d1144356a7107d467d0d903b,2016/12/29 17:01:46+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0288658,32.6006879,http://www.openstreetmap.org/node/4459743389,timeless.stupidly.lake,OpenStreetMap¶n4459743389,شعبة الاسعاف الفوري كربلاء,29.41%,4d9f61a06cc94658ac5ab5f857fb8379,2016/10/23 03:29:19+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4629249,35.5678464,http://www.openstreetmap.org/node/4685202689,hairstyle.umpires.spicy,OpenStreetMap¶n4685202689,شه هيد د.سه ردار.           Shahid D.sardar,29.41%,e8b55099861e40869a21bf37208b29dc,2017/02/14 12:53:18+00,OpenStreetMap,2,hospital,,,,,,,,,
45.3854302,35.5856909,http://www.openstreetmap.org/node/4682856790,panicking.prude.colonies,OpenStreetMap¶n4682856790,شه هیدطاهرعلی والی بگ.    Shahid Tahr ali,29.41%,0311524cd8b946d7831f73aa69d429ad,2017/02/13 07:14:18+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4171088,35.5553494,http://www.openstreetmap.org/node/4427944191,rush.intention.interrupt,OpenStreetMap¶n4427944191,"شه‌هید حه‌مه ڕه‌ش, Shahid Hama Rash Hospital",29.41%,f7efb9a688324d349ee119c39a066639,2016/10/02 17:17:11+00,OpenStreetMap,2,clinic,,,,,,,,,
45.3264104,34.6240885,http://www.openstreetmap.org/node/4273336190,swing.refute.census,OpenStreetMap¶n4273336190,"شەهید هەژار, shahid hazhar emergency hospital",29.41%,ac44a05bf392492ea4dc76c7cc8b5d26,2016/11/12 11:01:56+00,OpenStreetMap,2,hospital,,,,,,,,,
44.463332,33.36099,http://www.openstreetmap.org/node/4580554695,starch.agree.roofs,OpenStreetMap¶n4580554695,صحتك اولا,29.41%,76e4658468cf412081e862569abf9f87,2016/12/30 04:00:25+00,OpenStreetMap,2,clinic,,,,,,,,,
44.384201,32.0355988,http://www.openstreetmap.org/node/4546069289,qualified.husky.easily,OpenStreetMap¶n4546069289,صيدلية الطوارئ,29.41%,1a43ded43bca4bd395e63ff9e0b15ed5,2016/12/09 07:59:45+00,OpenStreetMap,2,hospital,,,,,,,,,
44.280987,33.3665496,http://www.openstreetmap.org/node/4545467694,warrior.cooking.push,OpenStreetMap¶n4545467694,صيدلية الميامين,29.41%,b74a84cd153346da8f7e456d091aacad,2016/12/08 21:26:40+00,OpenStreetMap,2,clinic,,,,,,,,,
44.6169996,32.7530979,http://www.openstreetmap.org/node/4447089689,abide.dwindle.blankets,OpenStreetMap¶n4447089689,صيدلية الوشق,29.41%,8c3545c7b271448186ad705471c8f980,2016/10/14 06:30:01+00,OpenStreetMap,2,clinic,,,,,,,,,
44.4281061,32.4877799,http://www.openstreetmap.org/node/1455362332,shallower.bangle.kindest,openstreetmap¶n1455362332,صيدلية دار الحياة,35.29%,dc8db1e028f34e20bb884ba95819f3fd,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
45.3068288,34.6287372,http://www.openstreetmap.org/node/4478210089,cheapens.consulted.caper,OpenStreetMap¶n4478210089,صيدلية فخرالدين,29.41%,bdebe1bae6a641a78f41de590e189b74,2016/12/02 00:48:29+00,OpenStreetMap,2,clinic,,,,,,,,,
42.6006785,36.6561273,http://www.openstreetmap.org/node/4549157992,orbits.godfathers.juicing,OpenStreetMap¶n4549157992,"صيدلية, Pharmacy",29.41%,205f59f20ede42f9b4f41d0ec6f7d9dd,2016/12/11 13:39:45+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0073592,32.5967486,http://www.openstreetmap.org/node/4485215296,northward.recital.custodian,OpenStreetMap¶n4485215296,صيدليه الجود,29.41%,5070bd911cf14c468787339780d6df7f,2017/01/20 15:35:08+00,OpenStreetMap,2,hospital,,,,,,,,,
47.6227346,30.3625838,http://www.openstreetmap.org/node/4655602490,misusing.placements.paradoxical,OpenStreetMap¶n4655602490,طبابة البرجسية,35.29%,e18380061fe64ecbb9c6ae700900e53a,2017/02/02 10:08:58+00,OpenStreetMap,2,hospital,14809,,,,,,,,
44.0104866,36.2114082,http://www.openstreetmap.org/node/4491129919,claw.incur.fight,OpenStreetMap¶n4491129919,طبيب اسنان,29.41%,6f0af076c300424490b1f30e369900a1,2016/11/09 18:49:35+00,OpenStreetMap,2,hospital,,,,,,,,,
43.0071491,36.8573542,http://www.openstreetmap.org/node/4283441293,assets.duration.efficient,OpenStreetMap¶n4283441293,طوارئ,29.41%,09286732a1354e95bf88a48ef3c25d50,2016/07/05 00:53:49+00,OpenStreetMap,2,hospital,,,,,,,,,
43.0088403,36.857241,http://www.openstreetmap.org/node/4641914691,soups.makes.disco,OpenStreetMap¶n4641914691,طوارئ بروشكى,29.41%,ea03eb0dc9e54e81a04b92ebee0fce20,2017/01/29 14:01:26+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7812638981905,30.55218945,http://www.openstreetmap.org/way/406838583,snipped.mule.plug,OpenStreetMap¶w406838583,طوارئ مستشفى الموانئ,29.41%,9d7afcfc7b524e04989c94df31da0119,2016/03/31 20:01:15+00,OpenStreetMap,2,hospital,,,,,,,,,
43.9685726,36.160732,http://www.openstreetmap.org/node/4575509112,rebounder.scanning.spaces,OpenStreetMap¶n4575509112,طواريء غرب اربيل,29.41%,c04f31ef045e45f09f07b8c89c23a577,2016/12/27 16:33:35+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0037979,36.1952072,http://www.openstreetmap.org/node/4444574897,butter.paler.novelist,OpenStreetMap¶n4444574897,عبد الجبار السوداني - جلدية,29.41%,1e5c08fcded940039942d4082c4d4461,2017/02/11 11:51:00+00,OpenStreetMap,2,clinic,,,,,,,,,
45.4209466,35.5605099,http://www.openstreetmap.org/node/4371620900,explained.historic.steady,OpenStreetMap¶n4371620900,علي ناجي,29.41%,c4a8691b5e3b4f2a87eeed3b96bb92e9,2016/08/28 17:42:24+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3947607,33.2468141,http://www.openstreetmap.org/node/4621917597,scuba.grower.tenses,OpenStreetMap¶n4621917597,عمارة الحاج فالح,29.41%,4f1fc01d1c6b424396df6db3dfb1af44,2017/01/21 13:28:49+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0360449,36.1997723,http://www.openstreetmap.org/node/4616168589,adventure.joys.filed,OpenStreetMap¶n4616168589,عه ياده ى د. احسان محمد علي بو قورگ و لووت و گوى,41.18%,b5f7db4af11c4cf185ac187600db013c,2017/01/18 12:42:28+00,OpenStreetMap,2,clinic,009647511295622,"40 Meter Road, 44001",irawa2002@gmail.com,,,,,,
44.4321062,33.4009582,http://www.openstreetmap.org/node/4372106492,kitten.descended.shunts,OpenStreetMap¶n4372106492,عيادات ذو الفقار الطبيه,29.41%,332a3b382b8c473f80343200c5f3db2b,2016/08/28 20:40:23+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4015257,33.3739995,http://www.openstreetmap.org/node/4613973690,shears.hidden.oldest,OpenStreetMap¶n4613973690,عيادات طب الأسنان/كلية الرافدين الجامعة,29.41%,91446d26ec924c1698b1738cdba81fb1,2017/01/17 11:31:48+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0436777,36.1263839,http://www.openstreetmap.org/node/4510940889,respected.limp.angel,OpenStreetMap¶n4510940889,عيادة,29.41%,3bfb6f1f3a3f4d5b9876ff1eaf35df32,2016/11/19 17:52:53+00,OpenStreetMap,2,clinic,,,,,,,,,
44.386573,33.2831642,http://www.openstreetmap.org/node/4711075991,breathed.shins.dangerously,OpenStreetMap¶n4711075991,عيادة,29.41%,258022a13fad45ec8211ad51dd74aee3,2017/03/01 05:07:08+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0051685,36.1946495,http://www.openstreetmap.org/node/4484290392,lives.swordfish.librarian,OpenStreetMap¶n4484290392,عيادة  د اياد فرج,29.41%,42908d59a38f4e648b586ae262146d3d,2016/11/05 18:44:25+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3240913,33.3153475,http://www.openstreetmap.org/node/4543401890,inch.popular.swinging,OpenStreetMap¶n4543401890,عيادة إشراقه,29.41%,377893bdb24440aaba39fe392422d060,2016/12/07 16:37:05+00,OpenStreetMap,2,clinic,,,,,,,,,
45.2869622,31.3132967,http://www.openstreetmap.org/node/4712174890,actor.etchings.directive,OpenStreetMap¶n4712174890,عيادة احمد طالب غضبان,29.41%,939c9e573cf14341a33205b064510ccb,2017/03/01 19:17:21+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3694124,35.4193759,http://www.openstreetmap.org/node/4464000989,saves.deflated.outgoing,OpenStreetMap¶n4464000989,عيادة الأصيل البيطرية,35.29%,47e46512a14845ea918045e70fd1877c,2016/10/25 20:29:40+00,OpenStreetMap,2,clinic,07703366117,,,,,,,,
44.3692933,35.4191969,http://www.openstreetmap.org/node/4463993090,escaping.forensic.coil,OpenStreetMap¶n4463993090,عيادة الأصيل البيطرية,35.29%,49d5dd73708744de90d76cd9b9b3a9b8,2016/10/25 20:29:42+00,OpenStreetMap,2,clinic,07703366117,,,,,,,,
47.8310881,30.5073069,http://www.openstreetmap.org/node/4560465089,defend.seaweed.vague,OpenStreetMap¶n4560465089,عيادة الجزائر التخصصية لطب الاسنان,29.41%,034629a71b134294a78bddc2661e6a53,2016/12/18 17:55:38+00,OpenStreetMap,2,clinic,,,,,,,,,
47.7772008,30.5447377,http://www.openstreetmap.org/node/4450708289,recount.memo.reshape,OpenStreetMap¶n4450708289,عيادة الحمزة الطبية,29.41%,e97fc95f03814c15aacedc89e31c1fd9,2016/10/16 17:04:10+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3746399,35.4292875,http://www.openstreetmap.org/node/4400945499,tend.rang.recording,OpenStreetMap¶n4400945499,عيادة الدكتور أحمد صباح - Ahmed Sabah Clinic,29.41%,59dfeb20e7954240b055aa59256023a6,2016/09/14 10:07:04+00,OpenStreetMap,2,clinic,,,,,,,,,
44.2900359,32.7758722,http://www.openstreetmap.org/node/4520483790,flowerbeds.corrective.yelp,OpenStreetMap¶n4520483790,عيادة الدكتور احمد هاشم,35.29%,9fcc2bd7549247f6bc3549ff72f9b2f1,2016/11/25 12:27:47+00,OpenStreetMap,2,clinic,07708020550,,,,,,,,
44.4670275,33.3431115,http://www.openstreetmap.org/node/4465468298,manual.lighten.basic,OpenStreetMap¶n4465468298,عيادة الدكتور اصيل الحسيني,29.41%,723a0df2120a459bba726dbef607c2d0,2016/10/26 22:14:04+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3486637,32.0051132,http://www.openstreetmap.org/node/4447378090,airliners.straw.dare,OpenStreetMap¶n4447378090,عيادة الدكتور حيدر الزريجاوي,29.41%,644bf8db9f3c45c5ac8225224f54486f,2016/10/14 10:12:59+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0239032,32.5933909,http://www.openstreetmap.org/node/4583329889,instance.stage.curly,OpenStreetMap¶n4583329889,عيادة الدكتور رضا تركي الحسناوي,41.18%,c0a0982d80af489ebe43889cde3abdfb,2016/12/31 22:06:05+00,OpenStreetMap,2,clinic,07700345400,"2, al iskan street",ridhaturki2@gmail.com,http://www.websurg.com,,,,,
44.4155889,33.3521268,http://www.openstreetmap.org/node/4589408889,cycles.cascade.ritual,OpenStreetMap¶n4589408889,عيادة الدكتور ضياء عبد القادر جدوع,35.29%,69d70cde592946b798d70fff6495efcb,2017/01/04 16:56:34+00,OpenStreetMap,2,clinic,,Thawra Street,,,,,,,
44.0233039,32.5707774,http://www.openstreetmap.org/node/4137265789,ourselves.outgoing.cuts,OpenStreetMap¶n4137265789,عيادة الدكتور طارق مجيد گرمة,29.41%,1f6f2b252b0e4ae4a7920033745f100f,2016/09/21 16:18:47+00,OpenStreetMap,2,clinic,,,,,,,,,
47.9918947,30.4486083,http://www.openstreetmap.org/node/4703299291,bells.assassins.introduce,OpenStreetMap¶n4703299291,عيادة الدكتور طلال,35.29%,e2e5b01a5db3415e986d03e474438023,2017/02/24 11:20:14+00,OpenStreetMap,2,clinic,,00964,,,,,,,
46.4661428,30.8875874,http://www.openstreetmap.org/node/4500541689,chronicled.restorer.crocheting,OpenStreetMap¶n4500541689,عيادة الدكتور عمار,29.41%,a3aa80285401443e8219711b8ea37df5,2016/11/14 14:47:38+00,OpenStreetMap,2,clinic,,,,,,,,,
47.8343955,30.511211,http://www.openstreetmap.org/node/4359932189,magazine.waving.exit,OpenStreetMap¶n4359932189,عيادة الدكتور محمد موسى عمران,29.41%,d152d6405b2a45c4afb26c9f66e9ac3a,2016/08/21 10:13:39+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3428732,33.3775742,http://www.openstreetmap.org/node/4564107290,margin.staging.speakers,OpenStreetMap¶n4564107290,عيادة الدكتورة شذى مصطفى,29.41%,ff02c7cfa7a44176a80af9cb6ddfdd01,2016/12/20 20:30:35+00,OpenStreetMap,2,clinic,,,,,,,,,
47.8332066,30.5112621,http://www.openstreetmap.org/node/4555571844,undulation.speeches.loans,OpenStreetMap¶n4555571844,عيادة الدكتورة عايدة للاطفال,29.41%,4b002903b8b34f6e9abe50a93545dfb7,2016/12/15 13:38:04+00,OpenStreetMap,2,clinic,,,,,,,,,
43.989223,34.635789,http://www.openstreetmap.org/node/2488441737,scallion.pretended.constitutions,openstreetmap¶n2488441737,عيادة العمار,35.29%,fc42adc3dcec49f785abe24678da0b12,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3590326,33.3529021,http://www.openstreetmap.org/node/4645179489,sake.daring.recovery,OpenStreetMap¶n4645179489,عيادة الليزر لاوجاع المفاصل وتكسير الشحوم,35.29%,3dc4d80495d64ab7af7bca7f29f5e2f9,2017/01/30 19:08:21+00,OpenStreetMap,2,clinic,07706761780,,,,,,,,
44.4253186,33.4201195,http://www.openstreetmap.org/node/4499066291,fellow.summer.reds,OpenStreetMap¶n4499066291,عيادة اور الطبية التخصصية,29.41%,0b5adaa4ca6d4e9a9ca417982e3129de,2016/11/13 20:27:17+00,OpenStreetMap,2,clinic,,,,,,,,,
46.789559,30.930143,http://www.openstreetmap.org/node/2487948212,accountancy.tracker.silently,openstreetmap¶n2487948212,عيادة حاج فلويحي,35.29%,7e8a77c836094272b59c2f938506359b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.6241525,33.7704904,http://www.openstreetmap.org/node/4550958390,tilt.teardrop.dozens,OpenStreetMap¶n4550958390,عيادة د.علي الساره,29.41%,5440b7108c614705add9027ca8f41982,2016/12/12 14:21:08+00,OpenStreetMap,2,clinic,,,,,,,,,
44.6908636,33.3755675,http://www.openstreetmap.org/node/4575246189,indeed.passages.solve,OpenStreetMap¶n4575246189,عيادة دكتور سلام,35.29%,b154d99002074c9689a8f787dd6948ef,2016/12/27 14:32:44+00,OpenStreetMap,2,clinic,0771 138 2601,,,,,,,,
44.690747,33.375685,http://www.openstreetmap.org/node/4571981989,acute.publish.glee,OpenStreetMap¶n4571981989,عيادة دكتور سلام,35.29%,952fefcabd184f908d1575ec6cfa58e9,2016/12/25 19:06:21+00,OpenStreetMap,2,clinic,0771 138 2601,,,,,,,,
43.6995271,36.6239377,http://www.openstreetmap.org/node/4425021189,unsubtle.commemorates.stardom,OpenStreetMap¶n4425021189,عيادة دكتور نواس,35.29%,b0bbf46768bb433d90113c74585f1673,2016/09/30 13:48:47+00,OpenStreetMap,2,clinic,07504284468,,,,,,,,
44.764471,32.3029569,http://www.openstreetmap.org/node/4217356002,elaborated.elongated.printmaker,OpenStreetMap¶n4217356002,عيادة شاطئ النهر البيطرية ,29.41%,c294950c19194c6689b0889d29d92b0e,2016/05/31 13:11:41+00,OpenStreetMap,2,clinic,,,,,,,,,
47.9889824,30.450193,http://www.openstreetmap.org/node/4153771289,headrest.egos.sieve,OpenStreetMap¶n4153771289,عيادة طب الأطفال / د اسعد غانم,29.41%,ce83a97aefa744829f2360003e0d92b7,2016/04/28 15:33:06+00,OpenStreetMap,2,clinic,,,,,,,,,
44.4520872,33.0446912,http://www.openstreetmap.org/node/2486242587,jeering.skips.poodle,openstreetmap¶n2486242587,عيادة عبد الله,35.29%,94b084d85c6b496388ceb4ca0d11315e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
42.6163805,36.7100354,http://www.openstreetmap.org/node/4695081500,slopes.sorrows.prominent,OpenStreetMap¶n4695081500,عيادة مسعود خلي,29.41%,2923f7422934403aa1570552a825bc15,2017/02/20 09:55:35+00,OpenStreetMap,2,clinic,,,,,,,,,
42.9988717,36.8611197,http://www.openstreetmap.org/node/4709826992,mandolin.factoring.suffice,OpenStreetMap¶n4709826992,عيادة معلم,29.41%,6e81ceb8cbda43638513ddff000c2c4d,2017/02/28 12:40:54+00,OpenStreetMap,2,clinic,,,,,,,,,
44.378896,35.4283479,http://www.openstreetmap.org/node/4396259728,fearfully.bulletins.petal,OpenStreetMap¶n4396259728,عياددة الدكتورة ليلى شعبان - Layla Shaban Clinic,29.41%,017d41d603a84c1385f5e2ae5a5c00c9,2016/09/11 15:08:26+00,OpenStreetMap,2,clinic,,,,,,,,,
47.8400105,30.5180175,http://www.openstreetmap.org/node/4452306391,cheater.canines.unwind,OpenStreetMap¶n4452306391,عياده,29.41%,e9a8441a780d4c6897e0b20991076456,2016/10/17 19:20:06+00,OpenStreetMap,2,clinic,,,,,,,,,
44.4105836,33.413809,http://www.openstreetmap.org/node/4110058094,donates.detection.grownup,OpenStreetMap¶n4110058094,عياده الشعبيه ,29.41%,583f598df05642ef99a6b05e4f964c4e,2016/04/09 19:36:46+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3791948,32.0752242,http://www.openstreetmap.org/node/4515709789,loss.conducted.overheat,OpenStreetMap¶n4515709789,عياده المرض حسن هادي,29.41%,2cbe6d2ff8ed4516a78ece05dc86204c,2016/11/22 17:42:31+00,OpenStreetMap,2,clinic,,,,,,,,,
44.4521394,33.0440198,http://www.openstreetmap.org/node/2486242794,soup.spell.hilltop,openstreetmap¶n2486242794,عياده عبد الله,35.29%,18779b931e7f429ba4ffe3ecd1576c24,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0359017,36.1983011,http://www.openstreetmap.org/node/4681844889,skidding.sensual.crimson,OpenStreetMap¶n4681844889,عياده ى د. احسان محمد علي بو قورگ و لوو ت و گوئ,29.41%,67fbfdc981964cdbb8f0f4363d9db619,2017/02/12 15:31:00+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0358286,36.2010823,http://www.openstreetmap.org/node/4693239989,contracts.sticking.cheer,OpenStreetMap¶n4693239989,عيدة الدكتور محمد المشهداني,29.41%,9b6196be26944a958b4dfa158058b2a1,2017/02/19 08:49:24+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0169075,36.2808619,http://www.openstreetmap.org/node/4587219690,targeted.deluded.turntable,OpenStreetMap¶n4587219690,عیادة د.كاروان,29.41%,6d582d5170114580b5465d320bec0f59,2017/01/03 15:22:53+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0207678,36.2801205,http://www.openstreetmap.org/node/4587236890,refrained.holds.enclosing,OpenStreetMap¶n4587236890,عیادة د.ٱمين,29.41%,d6a852b274804025ad330c730fb4e4dd,2017/01/03 15:33:12+00,OpenStreetMap,2,clinic,,,,,,,,,
44.0208359,36.2802574,http://www.openstreetmap.org/node/4587177093,garage.straddled.minute,OpenStreetMap¶n4587177093,عیادة دكتور ٱمین,29.41%,9c981c4339064f19a13b315cb2c9441a,2017/01/03 15:22:50+00,OpenStreetMap,2,clinic,,,,,,,,,
45.3815745,35.5832218,http://www.openstreetmap.org/node/4682896891,clown.stage.overgrown,OpenStreetMap¶n4682896891,عیاده ی پزیشکی میللی سه رچنار     Sarchnar,29.41%,a0bc496f9e5b4793a67df7c40c4d070f,2017/02/13 07:14:16+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4155142,35.561887,http://www.openstreetmap.org/node/4189197198,normal.grasp.tribe,OpenStreetMap¶n4189197198,عیادەی شۆڕش,29.41%,71cca9ea363b4ec4a7a2a11b341cb3c0,2016/05/16 10:23:22+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4374097,35.5630771,http://www.openstreetmap.org/node/4678805390,text.indicate.hardening,OpenStreetMap¶n4678805390,عیادەی شەوانە ڕۆژی هاوکاری,29.41%,ce3e346f7e014e43b89b19e03ad2bfac,2017/02/10 17:09:15+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0230093,36.2082281,http://www.openstreetmap.org/node/4540759891,poets.offshore.thundered,OpenStreetMap¶n4540759891,عیادەی فارس,41.18%,ec5300f683c446c8b56a5b52e1c61dd5,2016/12/06 07:42:38+00,OpenStreetMap,2,clinic,07504810636,Dar u Asn Street,farsshorsh@gmail.com,,,,,,
45.8592222,35.3551897,http://www.openstreetmap.org/node/4523822690,pushcarts.spanned.impassioned,OpenStreetMap¶n4523822690,عیادەی پزیشکی خێرخوازی سەیدصادق,29.41%,af057f97f758411b98e05bcec49a1f81,2017/02/28 17:19:40+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0359128,36.1999731,http://www.openstreetmap.org/node/4614208593,ignore.later.poodle,OpenStreetMap¶n4614208593,"فارما, Farma",35.29%,acc36169ba4d4eaa8ec6dbd8c58863c5,2017/01/17 15:11:29+00,OpenStreetMap,2,clinic,,40 Meter Road,,,,,,,
